ID,Toidukood,ToidunimiEST,ToidunimiENG,ToidunimiLAT,Sunonuumid,Toidugrupp,Allikas,EnergiashkiudainedkJ,Energiashkiudainedkcal,Susivesikudimenduvadg,Rasvadg,Valgudg,Alkoholg,Vesig,Tuhkg,Susivesikudkokkug,Kiudainedg,Tarklisg,Sahharoosg,Laktoosg,Maltoosg,Glukoosg,Fruktoosg,Galaktoosg,Rasvhappedkokkug,Kullastunudrasvhappedg,Monokullastumatarasvhappedg,Polukullastumatarasvhappedg,Transrasvhappedg,PalmitiinhapeC16g,SteariinhapeC18g,LinoolhapeC182g,LinoleenhapeC183g,Kolesteroolmg,Naatriummg,Kaaliummg,Kaltsiummg,Magneesiummg,Fosformg,Raudmg,Tsinkmg,Vaskmg,Mangaanmg,Joodug,Seleenug,Kroomug,Nikkelug,VitamiinARE,Retinoolug,BeetakaroteeniekvivalentBCE,VitamiinDug,VitamiinD3ug,VitamiinEaTE,VitamiinKug,VitamiinB1mg,VitamiinB2mg,NiatsiiniekvivalentkokkuNE,Niatsiinmg,Niatsiiniekvivtruptofaanistmg,Pantoteenhapemg,VitamiinB6mg,Biotiinug,Folaadidug,VitamiinB12ug,VitamiinCmg,Soolaekvivalentmg
2133,86465,"Hakk-kotlet, kalkunihakklihast, praetud oliga","Burger, from turkey minced meat, fried in oil",,Kalkunikotlet,"Road linnulihast, Poultry dishes, Блюда из мяса птицы , ",Toidu koostise andmebaas,816.0300293,195.0310059,9.180000305,9.152000427,18.57799911,0,61.79299927,1.076500058,9.869999886,0.689999998,8.13599968,0.193000004,0,0.377999991,0.217999995,0.254999995,0.045000002,8.623000145,1.175999999,4.774000168,2.673000097,0,0.75999999,0.321999997,1.809999943,0.552999973,84.30000305,161.5299988,204.4799957,24.56999969,20.84000015,142.5780029,0.992999971,2.052700043,0.069499999,0.583500028,8.832500458,9.043999672,2.545000076,5.178999901,26.33690071,26.29999924,0.444000006,0.497000009,0.289999992,1.55219996,11.33899975,0.031520002,0.105999999,6.559700012,3.99000001,3.655999899,0.406379998,0.268979996,2.260200024,12.17000008,1.610000014,0.0625,403.8250122
2134,86469,"Jogurtikaste, soe","Yogurt sauce, warm",,Hapukoorekaste,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,195.6210022,46.7533989,7.152999878,1.122499943,1.787500024,0,88.11000061,0.97299999,7.415500164,0.262499988,4.739999771,1.005499959,0.600000024,0,0.0075,0.015,0.574999988,0.600000024,0.461750001,0.1875,0.079750001,0.025,0.212750003,0.076499999,0.073749997,0,2.609999895,293.4580078,86.77200317,39.88100052,6.876999855,43.95299911,0.098899998,0.237000003,0.016899999,1.920449972,4.050000191,1.289999962,1.807500005,3.357000113,5.499000072,5.25,3,0,0,0.041499998,0.177499995,0.030099999,0.044025,0.697000027,0.231625006,0.224999994,0.129999995,0.0148,0.634000003,2.099999905,0.059999999,0.087499999,733.6450195
2135,86468,Maasika-hapupiimatarretis pahklitega,Strawberry-sour milk jelly with nuts,,,"Tarretised ja kreemid, Jellies and creams, Сладкие блюда – желе и кремы , ",Toidu koostise andmebaas,586.742981,140.2319946,20.11400032,4.359000206,4.633999825,0,68.21900177,0.624000013,20.70700073,0.592999995,0.140000001,16.12700081,2.519999981,0,0.61500001,0.722000003,0,4.090000153,1.294999957,2.220000029,0.574999988,0.059999999,0.678499997,0.215499997,0.569999993,0,6.119999886,24.90800095,162.0919952,86.73600006,18.69199944,80.80799866,0.323900014,0.405499995,0.056600001,0.25150001,10.55200005,1.25,1.039999962,17.06200027,15.90139961,15,10.85999966,0,0,1.026000023,5.414000034,0.062399998,0.114299998,1.14199996,0.519999981,0.497000009,0.299699992,0.065260001,5.986999989,14.03999996,0.162,6.570000172,62.27000046
2136,86475,"Kalafrikadellisupp, lohest","Fish meatball soup, from salmon",,,"Muud supid, Other soups, Прочие супы , ",Toidu koostise andmebaas,386.9020081,92.46959686,5.817299843,5.438300133,4.775000095,0,81.5565033,1.212299943,6.519299984,0.702000022,4.643499851,0.199000001,0,0.041999999,0.291299999,0.268000007,0,5.204800129,0.788550019,2.806550026,1.609699965,0,0.476399988,0.128049999,0.606149971,0.270550013,18.20899963,264.3710022,280.0400085,14.75399971,15.72700024,72.95800018,0.452199996,0.279949993,0.071889997,0.172250003,6.482999802,5.322999954,1.395499945,5.252699852,52.52470016,5.077499866,571.6530151,3.191400051,0.046399999,0.971949995,4.149300098,0.031055,0.0281025,1.916720033,1.280169964,0.858500004,0.200430006,0.143772006,1.279800057,8.642000198,1.183799982,1.52125001,660.927002
2137,5171,"Hapupiim, R 4% (tuup 'Farmi')","Cultured / Fermented milk, 4% fat (type 'Farmi')",,,"Maitsestamata piimajoogid - hapupiim, pett, keefir, joogijogurt, Unflavoured dairy drinks - fermented milk, buttermilk, kefir, drinking yoghurt, Молочные напитки без вкусовых добавок: простокваша, пахта, кефир, питьевой йогурт , ",Toidu koostise andmebaas,285.7000122,68.28230286,4.699999809,4,3.400000095,0,87.40000153,0.800000012,4.699999809,0,0,0,4.699999809,0,0,0,0,3.799999952,2.700000048,1,0.100000001,0.100000001,1.200000048,0.5,0.100000001,0,16.10000038,38,170,114,12,93,0,0.430000007,0,0,4,1.299999952,0,1,46.57699966,45,19,0.100000001,0.100000001,0.100000001,0,0.029999999,0.170000002,0.899999976,0.100000001,0.800000012,0.310000002,0.039999999,3.5,12,0.340000004,0,95
2138,2051,Kartulihelbed,Potato flakes,Solanum tuberosum,"Kartulipulber / Kartul, kuivatatud","Kartulitooted - kartulipureepulber, kartulikropsud, kartulivahvlid, friikartulid jm., Potato products - instant mashed potatoes, potato chips, potato wafers, French fries, Картофельные изделия - порошок для картофельного пюре, картофельные чипсы, картофельные вафли, картофель фри, ",Toidu koostise andmebaas,1481.800049,354.1499939,76.40000153,0.600000024,6.400000095,0,7,3,82.90000153,6.5,70.90000153,0,0,0,1.200000048,1.200000048,0,0.5,0.200000003,0,0.300000012,0,0.100000001,0,0.200000003,0.100000001,0,29,1280,11,80,310,1.899999976,0.75,0.370000005,0.74000001,0.5,0.5,7,25,2.599999905,0,31,0,0,0.200000003,8.699999809,0.170000002,0.129999995,7.800000191,6.599999905,1.200000048,2.099999905,0.839999974,,13,0,31,72.5
2139,5070,"Jogurt, maitsestamata, R 2,5% - 3% (tuup 'Farmi', 'Valio', 'Tere' sh. 'Natural')","Yogurt, unflavoured, 2,5% - 3% fat ( type 'Farmi', 'Valio', 'Tere' incl. 'Natural',)",,,"Topsijogurtid jm. mittejoodavad hapendatud piimatooted, Cup yoghurt and other non-drinking fermented dairy products, Йогурты в стаканчиках и другие непитьевые кисломолочные продукты , ",Toidu koostise andmebaas,239,57.12099838,4.699999809,2.599999905,3.700000048,0,88,0.699999988,4.699999809,0,0,0,2.400000095,0,0,0,2.299999952,2.400000095,1.700000048,0.600000024,0.100000001,0.100000001,0.800000012,0.300000012,0.100000001,0,10.19999981,55,200,143,14,120,0,0.600000024,0,0,12,1.799999952,4,1,21.99600029,21,12,0,0,0.07,0.709999979,0.039999999,0.200000003,1,0.100000001,0.899999976,0.5,0.050000001,2.599999905,5.800000191,0.239999995,0.699999988,137.5
2140,8629,Bounty sokolaad,Bounty chocolate,,,"sokolaad ja sokolaaditooted, kakaopulber, Chocolate and chocolate products, cocoa powder, Шоколад и шоколадные изделия, порошок какао, ",Toidu koostise andmebaas,2049.300049,489.7829895,58.09999847,26.29999924,3.700000048,0,8.600000381,1.200000048,61.29999924,3.200000048,10.60000038,39.29999924,2.299999952,2.799999952,3,0.100000001,0,25.10000038,20.39999962,4.099999905,0.600000024,0.100000001,4.099999905,4.300000191,0.5,0,4,180,320,57,39,100,1.5,0.600000024,0.469999999,0.529999971,0,2,,,15.82999992,15,10,0.300000012,,0.319999993,,0.039999999,0.129999995,1.100000024,0.300000012,0.800000012,0.25,0.029999999,1,4,0,0,450
2141,86477,"Hautatud veiseliha, oliga, leemeta","Stewed beef, with oil, drained",,,"Keedetud ja hautatud liharoad, Boiled and stewed meat dishes, Вареные и тушеные мясные блюда , ",Toidu koostise andmebaas,1046.170044,250.0359955,0,16.44849968,25.73999977,0,55.59999847,1.286999941,0,0,0,0,0,0,0,0,0,15.63599968,6.925499916,6.666999817,2.043499947,0,3.508500099,3.048150063,1.390499949,0.284949988,85.80000305,80.59999847,409.5,10.5302,27.69009972,224.901001,2.341650009,5.56400013,0.1105,0.013,3.914999962,24.70000076,2.599999905,1.299999952,13.32940006,10.78999996,30.59499931,0.68900001,0,0.948000014,0,0.046799999,0.097499996,7.826000214,4.459000111,0,0.467999995,0.265199989,0.93599999,5.849999905,2.339999914,0.097499996,201.5
2142,86540,Koogiviljaraguu hakklihaga,Vegetable ragout with minced meat,,,"Hakkliharoad, Minced meat dishes, Блюда из фарша , ",Toidu koostise andmebaas,453.401001,108.362999,11.25,5.051400185,3.552999973,0,76.51699829,1.047490001,13.10599995,1.855999947,9.026000023,0.2755,0,0,1.110999942,0.837499976,0,5.31264019,1.057119966,2.931279898,1.324239969,0,0.64823997,0.327679992,0.870980024,0.278320014,8.06400013,10.56799984,482.6759949,21.96019936,23.2670002,63.32500076,0.730300009,0.615849972,0.091982,0.252270013,0.933749974,3.90350008,1.197600007,7.281000137,54.0080986,1.792000055,629.1090088,0.067199998,0,0.667400002,5.300000191,0.067116,0.03076,1.758329988,1.308369994,0.319999993,0.234510005,0.100547999,0.677100003,18.30550003,0.075039998,5.40625,26.42000008
2143,86497,Kupsised kohupiimavahuga,Biscuits with curd cheese cream,,,"Kohupiimast magusroad, Curd desserts, Сладкие блюда из творога , ",Toidu koostise andmebaas,1279.540039,305.8099976,34.99000168,15.40999985,6.420000076,0,39.72320175,0.69690001,35.66500092,0.675000012,19.66500092,12.66520023,1.773000002,0.0297,0.091499999,0.096000001,0.041999999,12.55420017,7.529500008,4.058100224,0.966600001,0.237599999,3.428100109,1.362900019,0.761099994,0.173999995,58.12020111,77.61499786,104.9779968,58.65000153,11.32600021,89.64900208,1.523020029,0.518339992,0.059,0.236000001,23.64959908,6.944600105,1.151200056,4.448999882,122.0899963,116.8030014,63.69240189,0.404280007,0.03528,0.82595998,0.687479973,0.118320003,0.131040007,2.14560008,0.281699985,0.653400004,0.402359992,0.039179999,3.61619997,11.00399971,0.452580005,0.117788002,194.0379944
2144,86509,Virsikumahlakissell,Peach juice kissel,,,"Magusad supid, kissellid, kompotid, Sweet soups, kissels, compotes, Сладкие супы, кисели, компоты , ",Toidu koostise andmebaas,350.4649963,83.76110077,19.96999931,0.043000001,0.384000003,0,79.48000336,0.0116,20.32699966,0.356999993,3.227999926,11.98400021,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,3.086999893,88.66400146,5.585999966,4.28399992,12.80599976,0.265599996,0.015,0,1.251299977,1.776000023,0.088,0.360000014,0.481999993,0,0,0.030099999,0,0,0.257999986,0,0.00931,0.016124999,0.01122,0.313394994,0,0,0.01064,0,0,0,3.224999905,7.71750021
2145,86542,"Makaroni-vorsti-kurgisalat, hapukoore-majoneesikastmega",Pasta-sausage-cucumber salad with mayonnaise-sour cream dressing,,,"Road lihatoodetest, Dishes from meat products, Блюда из мясных продуктов , ",Toidu koostise andmebaas,649.9879761,155.3470001,12.73799992,9.538000107,4.472000122,0,72.66600037,0.99180001,13.30200005,0.56400001,8.38599968,0.677999973,0.815999985,0,0.561999977,0.532000005,0,9.053199768,3.874599934,3.171799898,2.006799936,0.029999999,2.023200035,0.907000005,1.675600052,0.234999999,45.23600006,259.678009,117.2839966,33.15999985,10.73200035,78.39600372,0.795000017,0.621599972,0.046,0.081799999,14.01599979,4.837999821,1.593999982,4.423999786,47.32149887,42.09999847,62.90999985,0.200000003,0.200000003,0.52700001,1.172000051,0.130600005,0.101599999,2.184999943,0.935000002,0.338,0.242799997,0.040399998,1.853999972,8.815999985,0.203999996,0.405000001,649.1950073
2146,5420,"Koorejaatis, R 12%, vahvlitopsis","Ice cream, 12% fat, in wafer cone",-,"Plombiir / Vahvlijaatis / Jaatis, vahvliga","Pudingud, vaniljekaste, kondenspiim, maitsestatud viili, piimal pohinevad desserdid, s.h. jaatis, Puddings, vanilla sauce, condensed milk, flavoured Finnish clabbered milk, dairy-based desserts, including ice cream, Пудинги, ванильный соус, сгущёное молоко, простокваша со вкусовыми добавками, десерты на базе молока, в т. ч. мороженое , ",Toidu koostise andmebaas,923.0679932,220.6130066,24.40460014,11.57040024,4.614059925,0,57.46120071,0.831646979,24.61050034,0.205883995,3.788320065,15.56050014,5.038199902,0,0,0.01176,0,10.65480042,7.218900204,2.881200075,0.554735005,0.465000004,3.578569889,1.312489986,0.446503013,0.108347997,27.95459938,67.02929688,189.197998,139.5319977,14.66759968,119.564003,0.089868501,0.522946,0.0121093,0.030393999,14.35140038,0.825800002,1.898499966,2.829829931,111.9840012,107.8880005,49.34460068,0.083700001,0.083700001,0.550742984,2.750400066,0.047632799,0.217052996,0.875531971,0.131531999,0.744000018,0.951798022,0.022201501,2.138230085,2.442749977,0.470459998,0.911868989,167.572998
2147,86471,"Poolsuitsuvorst, R 15% (tuup Vastse-Kuuste 'Jahimees')","Half-smoked sausages, 15% fat (type Vastse-Kuuste 'Jahimees')",,Grillvorst / Poolsuitsuvorstike,"Muud tooted sea-, veise jm. lihast, Other products from pork, beef and other meat, Другие продукты из свинины, говядины и другого мяса, ",Toidu koostise andmebaas,810,193.5899963,0,15,15,0,64.16799927,2.896899939,0,0,0,0,0,0,0,0,0,16.60140038,6.685200214,7.90530014,2.010900021,0,3.819900036,2.35529995,1.578299999,0.109200001,72.98999786,859.8300171,269.9100037,8.777000427,21.14999962,148.5599976,1.577999949,3.082999945,0.086769998,0.510200024,2.404000044,21.23500061,4.18599987,0.589999974,19.84539986,19.02000046,9.944999695,0.476999998,0,0.451499999,0,0.37233001,0.130274996,6.357150078,4.123350143,0,0.499199986,0.222240001,0.912,3.982500076,0.831900001,0,2149.570068
2148,8306,"Ploominektar (tuup 'Aura', 'Poltsamaa', 'Largo')","Plum juice (type 'Aura', 'Poltsamaa', 'Largo')",Prunus domestica ssp. domestica,Ploomimahl,"Puu- ja koogiviljamahlad (taismahlad, nektarid), Fruit and vegetable juices (pure juices, nectars) , Фруктовые и овощные соки (натуральные соки, нектары) , ",Toidu koostise andmebaas,265.7600098,63.51660156,14.18000031,0.300000012,0.400000006,0,82,0.414999992,15.02999973,0.850000024,0.100000001,11.88000011,0,0,1.600000024,0.649999976,0,0,0.025,0.204999998,0.064999998,0,0.02,0,0.064999998,0,0,2.980000019,110.2200012,9.56000042,5.019999981,9.529999733,0.158999994,0.055,0.041999999,1.299999952,0.725000024,0.174999997,1.200000048,2.869999886,17.84499931,0,215,0,0,0.430000007,0,0.01,0.01,0.419999987,0.38499999,0,0.054000001,0.015,0.029999999,0.5,0,0.675000012,7.449999809
2149,5385,"Sulatatud juust, light, R 14% (tuup 'Farmi')","Cheese spread, light, 14% fat (type 'Farmi')",,"Sulajuust / Juustukreem, lahja","Juust, toorjuust, sulatatud juust, hallitusjuust, suitsujuust, kitsejuust, mozzarella, (v.a. tofu) jm., Cheese, cream cheese, processed cheese, mould cheese, smoked cheese, goat cheese, mozzarella, (except tofu), etc., Сыр, сливочный сыр, плавленый сыр, сыр с синей плесенью, копченый сыр, козий сыр, моцарелла (за исключением тофу) и т. д. , ",Toidu koostise andmebaas,842.7000122,201.4049988,4,14,15.10000038,0,61.99140167,3.056900024,4,0,0,0.045000002,5.297500134,0.045000002,0.075000003,0.075000003,0.075000003,13.05220032,8.425479889,3.937860012,0.688820004,0.299199998,4.683020115,1.286759973,0.602779984,0.086039998,31.95899963,666.9199829,200.6829987,362.2900085,23.72299957,257.6900024,0.139459997,1.428799987,0.032786001,0.472359985,18.54700089,5.362400055,2.851799965,2.786299944,83.62329865,79.75099945,46.65390015,0.064319998,0.064319998,0.569180012,1.606999993,0.042789999,0.299580008,3.161499977,0.169400007,2.363100052,0.607860029,0.065350004,4.362199783,17.62999916,0.957000017,0.7755,1667.300049
2150,8440250001,"Hirsipuder, rasvata, piim 4,2%","Millet porridge, fat-free, milk 4,2%",,,"Pudrud, Porridges, Каши , ",Toidu koostise andmebaas,509.8980103,121.8659973,19.16900063,2.825000048,4.300000191,0,69,0.649999976,19.96899986,0.800000012,13.67500019,3.019000053,2.349999905,0,0.075000003,0.050000001,0,0,1.5625,0.660000026,0.382499993,0,0.714999974,0.222499996,0.342500001,0.032499999,8.149999619,23.57900047,135.0659943,63.29299927,30.50600052,107.5090027,1.228700042,1.075000048,0.127200007,0.932500005,9.484999657,1.629999995,1.309999943,37.75099945,19.25930023,18.45000076,9.75,0.039999999,0,0.109999999,0,0.034000002,0.064999998,1.130499959,0.4375,0,0.104999997,0.124499999,0.569999993,1.5,0.209999993,0.162499994,58.94749832
2151,8370950001,"Mannapuder rasvata, piim 4,2%","Semolina porridge fat-free, milk 4,2%",,,"Pudrud, Porridges, Каши , ",Toidu koostise andmebaas,651.9119873,155.8070068,25.05599976,3.624000072,5.087999821,0,64.79199982,0.69599998,25.72800064,0.671999991,17.20800018,4.015999794,3.75999999,0,0.024,0.048,0,0.167999998,2.303999901,0.839999974,0.192000002,0,0.976000011,0.312000006,0.167999998,0.016000001,13.03999996,35.93199921,164.0879974,99.14399719,13.84799957,98.81199646,0.33160001,0.551999986,0.105839998,0.967999995,14.80000019,2,1.120000005,1.24000001,30.91080093,29.52000046,16.75200081,0.064000003,0,0.119999997,0.239999995,0.035840001,0.123000003,1.387199998,0.272000015,0.648000002,0.319999993,0.046720002,1.523200035,7.380000114,0.335999995,0.519999981,89.83000183
2152,8370982001,"Mannapuder rasvata, piim 2,5%","Semolina porridge fat-free, milk 2,5%",,,"Pudrud, Porridges, Каши , ",Toidu koostise andmebaas,612.7119751,146.4380035,25.5359993,2.344000101,5.087999821,0,66.23200226,0.600000024,26.20800018,0.671999991,17.20800018,4.015999794,4.239999771,0,0.024,0.048,0,2.232000113,1.567999959,0.519999981,0.143999994,0,0.663999975,0.247999996,0.096000001,0,6.800000191,38.33200073,132.0879974,97.54399872,13.04800034,94.81199646,0.299600005,0.407999992,0.098800004,0.959999979,14.80000019,1.360000014,0.319999993,1.039999962,21.02560043,20,12.35200024,0,0,0.096000001,0.879999995,0.030239999,0.024,1.281800032,0.221000001,1.248000026,0.313600004,0.046720002,1.203199983,6.78000021,0.335999995,0.200000003,95.83000183
2153,8370993001,"Mannapuder rasvata, veega","Semolina porridge fat-free, with water",,,"Pudrud, Porridges, Каши , ",Toidu koostise andmebaas,418.7919922,100.0910034,21.29599953,0.263999999,2.447999954,0,75.19200134,0.096000001,21.96800041,0.671999991,17.20800018,4.015999794,0,0,0.024,0.048,0,0.167999998,0.048,0.024,0.096000001,0,0.024,0,0.096000001,0,0,4.65199995,36.08800125,5.544000149,5.047999859,22.81200027,0.299600005,0.192000002,0.098800004,2.960000038,2.160000086,0.319999993,0.319999993,1.120000005,0.096000001,0,1.15199995,0,0,0.048,0.239999995,0.01344,0.009,0.754800022,0.203999996,0.648000002,0.096000001,0.021120001,0.307200015,3.779999971,0,0,11.63000011
2154,1105093001,"Taisteramannapuder rasvata, veega","Whole grain semolina porridge, no added fat, with water",,,"Pudrud, Porridges, Каши , ",Toidu koostise andmebaas,179.1439972,42.81539917,8.315999985,0.224000007,1.371999979,0,88.09999847,0.209999993,9.086000443,0.769999981,8.24600029,0.041999999,0,0,0.014,0.014,,,0.0266,0.033599999,0.1008,,0.023800001,0,0.090999998,0.0098,0,4.767000198,54.59999847,6.489999771,18.20000076,49,0.252000004,0.504000008,0.071400002,2.878999949,1.49000001,3.315000057,0.280000001,5.695000172,0,0,0,0,,0.195999995,,0.050960001,0.019950001,0.74970001,0.476000011,,0.089599997,0.0392,0.783999979,4.514999866,0,0,11.91749954
2155,1105082001,"Taisteramannapuder rasvata, piim 2,5%","Whole grain semolina porridge fat-free, milk 2,5%",,,"Pudrud, Porridges, Каши , ",Toidu koostise andmebaas,409.4240112,97.85230255,13.35099983,2.694000006,4.506999969,0,77.45999908,0.808499992,14.12100029,0.769999981,8.24600029,0.041999999,5.034999847,0,0.014,0.014,0,2.450999975,1.831599951,0.622600019,0.157800004,0,0.783800006,0.297300011,0.090999998,0.0098,8.074999809,44.76200104,168.6000061,115.7399979,27.70000076,134.5,0.252000004,0.760500014,0.071400002,0.504000008,16.5,4.550000191,0.280000001,5.599999905,24.85390091,23.75,13.30000019,0,0,0.252999991,0.75999999,0.070909999,0.0377625,1.375509977,0.496188015,0.712499976,0.34799999,0.069600001,1.84800005,8.077500343,0.398999989,0.237499997,111.9049988
2156,1105050001,"Taisteramannapuder rasvata, piim 4,2%","Whole grain semolina porridge fat-free, milk 4,2%",,,"Pudrud, Porridges, Каши , ",Toidu koostise andmebaas,455.973999,108.9779968,12.78100014,4.214000225,4.506999969,0,75.75,0.922500014,13.55099964,0.769999981,8.24600029,0.041999999,4.465000153,0,0.014,0.014,,,2.705600023,1.002599955,0.2148,,1.154299974,0.373299986,0.176499993,0.0288,15.48499966,41.91199875,206.6000061,117.6399994,28.64999962,139.25,0.289999992,0.931500018,0.07976,0.513499975,16.5,5.309999943,1.230000019,5.837500095,36.59260178,35.05500031,18.52499962,0.075999998,,0.281500012,,0.07756,0.155324996,1.50067997,0.55675,,0.355599999,0.069600001,2.227999926,8.789999962,0.398999989,0.617500007,104.7799988
